epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,target_f1,ot_topk_loss,entropy_loss,ot_loss,align_loss,ot_match_loss,eta_2,eta_1,epoch_warmup
1,0.14374331136544546,0.14374331136544546,0.0,64.59219172787012,0.0,0.31169584360177904,,,,,,,,True
2,0.07820535947879155,0.07820535947879155,0.0,81.98685736374179,0.0,0.35225335079990083,,,,,,,,True
3,0.04670339751811255,0.04670339751811255,0.0,88.05566293003479,0.0,0.3507344283373339,,,,,,,,True
4,0.026818793621801194,0.026818793621801194,0.0,92.34634712021646,0.0,0.3344766102863699,,,,,,,,True
5,0.0121651700298701,0.0121651700298701,0.0,96.25048318515655,0.0,0.35589051257321974,,,,,,,,True
6,0.006362026712546746,0.006362026712546746,0.0,98.22187862388867,0.0,0.32088383716287366,,,,,,,,True
7,0.0036087235701935633,0.0036087235701935633,0.0,99.07228449942018,0.0,0.33190323319813186,,,,,,,,True
8,0.0018587706921001275,0.0018587706921001275,0.0,99.61345187475841,0.0,0.3215130727235381,,,,,,,,True
9,0.001105018852589031,0.001105018852589031,0.0,99.92269037495169,0.0,0.32551415647822984,,,,,,,,True
10,0.001069327040265004,0.001069327040265004,0.0,99.84538074990336,0.0,0.3265209132340939,,,,,,,,True
11,0.0015399493110765303,0.0015399493110765303,0.0,99.45883262466177,0.0,0.32007358374463507,,,,,,,,True
12,0.0008823501453402319,0.0008823501453402319,0.0,99.88403556242753,0.0,0.32590540978659066,,,,,,,,True
13,0.00038391233274957077,0.00038391233274957077,0.0,100.0,0.0,0.31012887662305855,,,,,,,,True
14,0.0002654346850855897,0.0002654346850855897,0.0,100.0,0.0,0.32012663839614736,,,,,,,,True
15,0.0002891793677311701,0.0002891793677311701,0.0,99.96134518747584,0.0,0.30901261943845076,,,,,,,,True
16,0.0006980053014038796,0.0006980053014038796,0.0,99.8067259373792,0.0,0.31504554325545403,,,,,,,,True
17,0.0004126528164349674,0.0004126528164349674,0.0,100.0,0.0,0.3068186341317282,,,,,,,,True
18,0.0004828219586800385,0.0004828219586800385,0.0,99.88403556242753,0.0,0.3099396407926172,,,,,,,,True
19,0.00028121089244017466,0.00028121089244017466,0.0,100.0,0.0,0.3203490828503783,,,,,,,,True
20,0.001061764213469966,0.001061764213469966,0.0,99.96134518747584,0.0,0.3242491813083041,,,,,,,,True
21,5.148403350044699,0.1460492269081228,0.02102111017002779,72.84007352941177,79.12408759124088,0.5633496261500888,0.9346951281323153,0.5322648374473348,0.903087384560529,0.27319423766697154,0.0013752789921401179,0.998302698135376,0.10014763474464417,False
22,1.6381005973500364,0.0762089089873959,0.020311008481418386,79.96323529411765,75.03649635036497,0.5562283364668478,0.8186485276502722,0.7657395390903249,0.7975956061307121,0.24096878486521103,0.001274916363934822,0.9966078400611877,0.10026061534881592,False
23,0.06928071774104062,0.04530980032594765,0.015738855389987722,89.98161764705883,77.5669099756691,0.5547049868033626,0.6476966668577755,0.8298110260682947,0.6409720883649939,0.19312279715257533,0.00098988031694556,0.9949122667312622,0.10034355521202087,False
24,-1.0117945004911983,0.02382048000307644,0.013711427941041835,92.92279411764706,71.67883211678833,0.5748510562725454,0.5751769104424644,0.8669893496176776,0.5750713541227228,0.17295126003377578,0.0008491513161810444,0.9932175874710083,0.10039098560810089,False
25,-1.282470398089465,0.018737888374530217,0.00981981263441198,94.43933823529412,77.61557177615572,0.5807396774181113,0.48193850236780506,0.7721379925222958,0.4938284193768221,0.14789294057032643,0.0006778221543166129,0.9915235638618469,0.1004190593957901,False
26,-1.5214688488665749,0.014223170302370015,0.006960633923025692,95.95588235294117,83.74695863746959,0.5529177842602451,0.45475267487413745,0.6713711303823134,0.42077529255081625,0.12820355988600673,0.0005442058763411991,0.9898310303688049,0.10043938457965851,False
27,-1.8939905587364645,0.006836294771774727,0.006004175719092874,97.88602941176471,81.45985401459853,0.5784948747137695,0.42859746077481436,0.6712897490052616,0.39245738527354074,0.11978561781785067,0.00048279335468952707,0.9881418347358704,0.10044601559638977,False
28,-1.8763663698645199,0.0073353513828752675,0.0054551257806665756,97.74816176470588,83.16301703163018,0.5926891215635955,0.39404167147243724,0.6183488929972929,0.36684634405023914,0.11163394942003138,0.0004405577595153933,0.986457109451294,0.10044381767511368,False
29,-1.8757017202237074,0.007558300584445105,0.00408848944832297,98.80514705882354,83.16301703163018,0.5881460841272749,0.3579181888524224,0.5325435680501601,0.3241129745455349,0.09910700382555232,0.00036570087403935543,0.9847767949104309,0.10044053941965103,False
30,-2.0581547933466293,0.004014388332828222,0.0033828090218936697,99.03492647058823,83.94160583941606,0.601217951284735,0.33180487155914307,0.46094881962327394,0.3030889735502355,0.09252852113807902,0.000332069124423844,0.9831010103225708,0.10043177753686905,False
31,-2.1572000980377197,0.00205928592271555,0.003524654051836799,99.26470588235294,83.06569343065694,0.6101748899363494,0.3132071696660098,0.4565824217656079,0.3041848575367647,0.09187133215806063,0.0003295194679487716,0.9814304113388062,0.10041508078575134,False
32,-2.1610092135036694,0.0021096661636393573,0.002894110539380242,99.58639705882354,86.13138686131387,0.6210020571808293,0.3084285715047051,0.37712590484058156,0.2848027427406872,0.08677458894603393,0.0003049495648798149,0.9797655344009399,0.10039287060499191,False
33,-2.1006731741568623,0.0034304916405423734,0.0023361058796153348,99.44852941176471,86.03406326034063,0.6027592679223648,0.32949188439285054,0.345341740285649,0.26122573719305153,0.08191627220195882,0.0002704879777464906,0.9781062602996826,0.10036898404359818,False
34,-2.1823039650917053,0.0018842566729183412,0.0023554493399227366,99.72426470588235,85.98540145985402,0.6208674948780534,0.3281501724439509,0.3110053136068232,0.24276537229033077,0.07722344380967758,0.0002491839515962912,0.9764524698257446,0.10034752637147903,False
35,-2.2514383161769196,0.0005490939764807562,0.002251547925612506,99.81617647058823,84.08759124087591,0.6120405734317987,0.30448661919902353,0.32027342564919414,0.23901711491977468,0.07510114987106885,0.00024507910198093774,0.9748047590255737,0.10032156854867935,False
36,-2.247497937258552,0.0007376615006197587,0.0018327727037317613,99.90808823529412,84.13625304136254,0.63861915598415,0.2813762820818845,0.29157821308164034,0.22221897717784433,0.06973404634524794,0.0002209762597511358,0.9731634259223938,0.10029000788927078,False
37,-2.2502277037676643,0.0007851255520162179,0.0016091185457566205,99.77022058823529,85.45012165450122,0.6108953212998004,0.26252396404743195,0.2518208789474824,0.2084132318987566,0.06533274383229368,0.00020647607144543573,0.9715281128883362,0.10025747120380402,False
38,-2.2824684872346768,0.00022915206147231134,0.0014296875280492445,99.86213235294117,86.27737226277372,0.6317637122752212,0.2482688234132879,0.22415595808449915,0.19580049374524286,0.06145999558708247,0.000192862147848834,0.9698989391326904,0.10022324323654175,False
39,-2.1793347246506634,0.0023440884273013044,0.0015935617334702436,99.81617647058823,87.34793187347933,0.6228943891457647,0.2524834766107447,0.22180040268337026,0.19310334149528952,0.06099710569662206,0.0001941915663123569,0.9682766795158386,0.10018747299909592,False
40,-2.28072647487416,0.0003306978211613194,0.0017506094539866729,99.95404411764706,86.52068126520682,0.6173899717235267,0.2749776945394628,0.2341380031669841,0.19301064400111928,0.06209802583736532,0.00019295846611973555,0.9666613936424255,0.1001560166478157,False
41,-2.2807506673476277,0.000391024011766122,0.0015797790359048283,99.81617647058823,86.13138686131387,0.6154565293903603,0.2888280977221096,0.21471143820706537,0.18586865856367,0.061000991612672806,0.00018484297855620216,0.9650534987449646,0.10011827200651169,False
42,-2.2809286748661712,0.0004672944432166011,0.0014463242362527287,99.86213235294117,86.08272506082724,0.6063981371798411,0.2389060346519246,0.21102249359383302,0.18138166648500106,0.05737942763987709,0.00017741715504705687,0.9634526371955872,0.10007837414741516,False
43,-2.290468412287095,0.0003445441354870127,0.001304163652307847,99.86213235294117,86.42335766423358,0.6227711713339185,0.2308043162612354,0.1985559551154866,0.17466238053405986,0.05529037117958069,0.00016911850509452908,0.9618588089942932,0.1000378429889679,False
44,-2.2515020160114063,0.0011914288517854241,0.0012782706933863023,99.90808823529412,87.44525547445255,0.6261685498244255,0.22891101241111755,0.1695876121520996,0.16915685376700232,0.05381839963443139,0.00016726975188837112,0.9602721333503723,0.0999966412782669,False
45,-2.2551970832488117,0.0011281343388017215,0.0016873969751245836,99.81617647058823,86.66666666666667,0.6232851682653616,0.25187795916024375,0.17571259772076325,0.1735354004537358,0.05606978693429161,0.00018407734836835195,0.9586929678916931,0.09995735436677933,False
46,-2.252792063881369,0.0012345737812558904,0.0016405617489534266,99.81617647058823,85.45012165450122,0.6258402265260671,0.22400338246541865,0.20257054882891037,0.1675773122731377,0.05317935216076234,0.0001697083716862835,0.9571220874786377,0.09991772472858429,False
47,-2.243558540063746,0.0014721916677444824,0.001563240500057445,99.72426470588235,84.76885644768856,0.6013083958820392,0.2213504112818662,0.18473649463232825,0.16574633472106037,0.052589685820481354,0.0001711622325648718,0.9555584788322449,0.09987745434045792,False
48,-2.301733746248133,0.0003877893134358601,0.0014591322225682875,99.81617647058823,84.72019464720195,0.6159061972106398,0.18919930913869074,0.19359641040072723,0.1567618654054754,0.04872592275633531,0.000150981787181295,0.9540030360221863,0.09983676671981812,False
49,-2.2696697992437027,0.0010556261932994377,0.0015682613148408778,99.81617647058823,86.03406326034063,0.6345862874899121,0.22953014075756073,0.1539986127001398,0.1591180194826687,0.05134031066999716,0.00016859836914056146,0.9524552822113037,0.09979204833507538,False
50,-2.2280915204216454,0.0019493485640396102,0.0015379155383390538,99.63235294117646,85.35279805352798,0.5889923612047951,0.2010088300003725,0.1804906392798704,0.15025095729266896,0.04768895905684022,0.0001515554711873205,0.9509158730506897,0.09975001960992813,False
51,-2.2921715483945957,0.0006631765879306198,0.0021988994934979606,99.86213235294117,83.01703163017032,0.5853203727538973,0.17200902586474137,0.21453410387039185,0.16797841121168697,0.05067828319528524,0.00016645813165643418,0.9493852257728577,0.09970981627702713,False
52,-2.1778250091216145,0.0029976108950958247,0.0019061740706948673,99.26470588235294,83.64963503649635,0.572856175332474,0.20233544181374943,0.19239036914180307,0.15782529641600215,0.04965417875963099,0.00016216471618356402,0.9478631615638733,0.09967038035392761,False
53,-2.3057682093452003,0.000540698756755292,0.001336202901952407,99.77022058823529,82.57907542579075,0.616711229946524,0.19217884014634526,0.19412420251790216,0.1433224090758492,0.04550763723604819,0.00013618564373567044,0.9463489651679993,0.09962783008813858,False
54,-2.2910240047118244,0.0008809189617643235,0.0014035596567041734,99.63235294117646,84.23357664233576,0.623033533639961,0.1888503331471892,0.18103652666596806,0.14269747146788767,0.04518660004524624,0.00013943271829596008,0.9448431730270386,0.09957973659038544,False
55,-2.3153296498691334,0.0004449408384596823,0.0014551036498125862,99.86213235294117,86.81265206812652,0.6216955051767928,0.18342327633324793,0.14594384721096823,0.14693157550166636,0.04597945379860261,0.0001507909901727758,0.9433467984199524,0.09953214973211288,False
56,-2.3098632728352264,0.0005950708121899344,0.0012855985585381003,99.81617647058823,86.08272506082724,0.6173571616256986,0.20579679485629587,0.14082987562698476,0.143512401072418,0.0462408725391416,0.00014586502905277645,0.9418593049049377,0.09948208928108215,False
57,-2.3025936519398407,0.0008206149885368444,0.0012855985585381003,99.72426470588235,85.83941605839416,0.6327865976291873,0.1668208806830294,0.15016581775511012,0.13315034044139526,0.04169393659514539,0.00013061361952328726,0.9403806328773499,0.09943227469921112,False
58,-2.300715649829191,0.0008389527359694886,0.0016309198211221134,99.6783088235294,85.69343065693431,0.6078134404224365,0.18655508581329794,0.16042935935889974,0.1497135565561407,0.04683331685031161,0.000154347628909711,0.9389111995697021,0.09938174486160278,False
59,-2.3237220399519978,0.0004518439551943362,0.0016457017730264103,99.81617647058823,84.18491484184915,0.6188668383648576,0.14977237275418112,0.16623250877155976,0.1451277040383395,0.04384219427319134,0.00014329954308991814,0.9374513030052185,0.09933099895715714,False
60,-2.3357378174276913,0.0002938938569326745,0.0010680205681744743,99.95404411764706,83.89294403892944,0.6011218645310948,0.16851097389179118,0.16625070966341915,0.12838821989648483,0.04058297964579919,0.00012075257237644538,0.9360003471374512,0.09927747398614883,False
61,-2.342482188168694,0.00020184078419012674,0.001335431547725902,99.90808823529412,84.13625304136254,0.5883936806501788,0.153007270220448,0.16856264542130864,0.12990937995560028,0.04018849441233803,0.00012157286212587839,0.9345586895942688,0.09922301769256592,False
62,-2.3524561208837174,4.6733023429410153e-05,0.0014325590694651885,100.0,85.93673965936739,0.6124382359474599,0.1626124373253654,0.12970269953503327,0.13364292593563304,0.041608249001643234,0.00013379030432962978,0.9331270456314087,0.0991671085357666,False
63,-2.2837987857706405,0.00146710853850356,0.0010534104178933537,99.90808823529412,86.32603406326034,0.6280242126453849,0.1492091342806816,0.1263505343128653,0.12627204288454616,0.03909016685450778,0.00012339864384985585,0.9317048192024231,0.09911109507083893,False
64,-2.3567965030670166,0.00010205115784976763,0.0008998793714186724,99.90808823529412,85.25547445255475,0.615116542432809,0.1366185725611799,0.14189807632390192,0.11522983715814702,0.03569147461915717,0.00010617423472200137,0.9302922487258911,0.09906040132045746,False
65,-2.3522123168496525,0.00023245735011347707,0.0009298605077406939,99.86213235294117,83.99026763990268,0.6110442861294968,0.12773116108249216,0.14244740543996587,0.11666271747911677,0.0356041344211382,0.00010379375710138393,0.9288896918296814,0.09900394827127457,False
66,-2.360279181424309,9.611108225726639e-05,0.001123649232527789,100.0,84.91484184914842,0.6266305533920593,0.1347218624809209,0.13944820007857153,0.12249152537654429,0.03741703248199295,0.00011611627654501182,0.9274972677230835,0.0989467203617096,False
67,-2.355269558289472,0.00022796219178310232,0.0013977569692275103,100.0,85.35279805352798,0.6319432670558673,0.1284522392293986,0.12683169631397023,0.12718701362609863,0.038284131928401834,0.00012953233860624845,0.9261157512664795,0.09888847172260284,False
68,-2.3608612453236297,0.00016607267692132367,0.0012417400584501378,99.95404411764706,83.89294403892944,0.6212195640154575,0.1412294905851869,0.15055780726320603,0.1186656662646462,0.03678597926216967,0.00011617655785384533,0.9247441291809082,0.0988304391503334,False
69,-2.338780410149518,0.0006233624089973358,0.0014471832443686092,99.86213235294117,83.74695863746959,0.6161530494971146,0.15405221765532212,0.12481147883569493,0.12483893597827238,0.03897815362057265,0.00013161705068983685,0.9233831763267517,0.09877196699380875,False
70,-2.319337992107167,0.0010589724807647037,0.0012574125738704905,99.81617647058823,84.72019464720195,0.6233588111088989,0.16826021846602945,0.11458929398042314,0.11740475454751183,0.037822158021085406,0.00011591702615773743,0.92203289270401,0.09871570020914078,False
71,-2.341649434145759,0.0006841352891141843,0.0010811195654027602,99.81617647058823,85.06082725060827,0.602876148002033,0.13938796520233154,0.1256560924298623,0.1134241306606461,0.035380454953102505,0.00011004726804779185,0.9206929206848145,0.09866111725568771,False
72,-2.29153369104161,0.0016981863371470622,0.0013395477743709788,99.90808823529412,83.11435523114355,0.6184232649569182,0.10886152570738512,0.1316007476519136,0.11687551920904833,0.0347193756743389,0.0001148385345004499,0.919363260269165,0.09860503673553467,False
73,-2.1585790900623096,0.00429934145845704,0.0012278451639063219,99.72426470588235,83.74695863746959,0.6179717291821414,0.16318512620294795,0.11955574111026876,0.11599904912359574,0.03721896723351058,0.00011989600513034555,0.9180444478988647,0.09855546057224274,False
74,-2.3740885257720947,0.00018706793937727686,0.000812979305491728,100.0,84.0389294403893,0.6200668609661264,0.13627156615257263,0.12919720043154323,0.10594554683741401,0.03334955345181858,9.9175215462524e-05,0.9167367815971375,0.09851724654436111,False
75,-2.3695551928351906,0.00029359644145188213,0.0010164309950435862,99.77022058823529,83.5036496350365,0.6327792626642421,0.13064204550841274,0.13574838287690105,0.11264272384783801,0.03474624378277975,0.00010692086096455837,0.9154396653175354,0.09846069663763046,False
76,-2.3666977040907917,0.0003957793755543047,0.0013406697441549862,99.81617647058823,82.62773722627738,0.6344882543605216,0.1069592040251283,0.13905543571009354,0.11180721617796842,0.03335132975788677,0.00010313043458154425,0.9141541719436646,0.09840139001607895,False
77,-2.250202789902687,0.002696594288743333,0.0010529511115130257,99.90808823529412,85.45012165450122,0.618392274965597,0.12295388518010869,0.11692192098673652,0.10974858920363818,0.033638095264049137,0.00010650830132790896,0.9128799438476562,0.0983438566327095,False
78,-2.3831789633807015,0.00014429414089617613,0.0011296167093164781,99.95404411764706,85.15815085158151,0.6106614133982642,0.13882770257837632,0.12018119456136928,0.11257125481086619,0.03514088219141259,0.00011336717151981943,0.9116166830062866,0.09829578548669815,False
79,-2.3704170759986427,0.0004019536478180645,0.0015427084530101104,99.90808823529412,83.5036496350365,0.6315215339417833,0.13238592402023427,0.13056885275770636,0.12090307035866905,0.03690750787363333,0.000124888945292161,0.9103648662567139,0.09823713451623917,False
80,-2.2800310990389656,0.002194731091696453,0.0015649024178000057,99.86213235294117,86.27737226277372,0.6412717661691544,0.1582544183029848,0.10958949783269097,0.11368914474459256,0.03640090805642745,0.0001318003115182578,0.9091248512268066,0.09817923605442047,False
81,-2.3559727248023536,0.000785116880586108,0.001379535478704116,99.81617647058823,84.37956204379562,0.6206796232154965,0.11864038118544747,0.11836311834699967,0.11334444582462311,0.03432671473745037,0.00011716957712504903,0.9078962206840515,0.0981297641992569,False
82,-2.377778221579159,0.00037104987514420133,0.0018580065054052016,99.95404411764706,83.60097323600974,0.6293666657412658,0.15956565299454858,0.12387366702451426,0.11437468581339892,0.03663750266765847,0.00013109718095031842,0.9066787362098694,0.09807257354259491,False
83,-2.3944858803468594,0.00014752498600500985,0.0009516337338615866,99.95404411764706,83.64963503649635,0.6123546388252271,0.11314912622465807,0.1275670208475169,0.10222063125932918,0.03126069508931216,9.616186563267976e-05,0.905472457408905,0.09801273792982101,False
84,-2.389427802141975,0.0002810505709342525,0.0008451552952037138,99.86213235294117,83.2603406326034,0.6106232514499675,0.13947429464143865,0.1211876606239992,0.09878469346200719,0.031716307296472436,9.283729185185889e-05,0.9042774438858032,0.09795153141021729,False
85,-2.3511120922425213,0.0010482992999159785,0.001159198143902947,99.90808823529412,83.99026763990268,0.6186720031719637,0.1033640337340972,0.12351023581098108,0.10568704456090927,0.03164540450362598,0.00011088437060928246,0.9030941724777222,0.09789122641086578,False
86,-2.0705587487010395,0.006477171360328986,0.0009830278508803423,99.81617647058823,85.06082725060827,0.6301225092109163,0.12294650866704829,0.10896640621563967,0.09601843883009518,0.030199191149543312,9.451128854005433e-05,0.9019224047660828,0.09784586727619171,False
87,-2.2843902356484356,0.0023661533378692506,0.0014556996962603402,99.86213235294117,84.23357664233576,0.615849871954093,0.1171331830761012,0.1185141797451412,0.11255663238904055,0.03405338208026746,0.00011512839623987126,0.9007627964019775,0.09781762212514877,False
88,-2.367353965254391,0.0008405786683905556,0.0008615325478946461,99.86213235294117,84.28223844282239,0.6287366760440022,0.12288982202025021,0.11624134551076327,0.10169362232965581,0.031616514000822514,9.72349345615572e-05,0.8996149897575378,0.09777078032493591,False
89,-2.388184491325827,0.0004910603667721101,0.0009052508017596076,99.86213235294117,84.23357664233576,0.6241628193391119,0.12112772464752197,0.11630950035417781,0.09557064315851997,0.02999499494976857,9.189599436735186e-05,0.8984785079956055,0.09771447628736496,False
90,-2.40975741779103,0.00010586017102094261,0.0008600108763750861,100.0,84.330900243309,0.6208767015840971,0.14174497565802405,0.11540391646763858,0.0953080233405618,0.03096125483074609,9.399996548274751e-05,0.8973537087440491,0.09765534102916718,False
91,-2.407498738344978,0.00019382776108881552,0.0010632837519926183,99.90808823529412,84.47688564476886,0.6226951455485874,0.09576057642698288,0.12680179976365147,0.09764580910696703,0.02924882390481584,9.868554800906328e-05,0.8962411880493164,0.09759417176246643,False
92,-2.4156563001520492,4.9847214948867454e-05,0.0013121822301079245,100.0,84.28223844282239,0.6255640260586939,0.10599546331693144,0.12302431639503031,0.10498846585259718,0.031600741779103,0.0001077038599332274,0.8951414823532104,0.09753316640853882,False
93,-2.41884287665872,1.6624719973258514e-05,0.0014151369824128993,100.0,84.37956204379562,0.6323549307533775,0.11131618873161428,0.1198733554166906,0.10716429177452536,0.03241214265718179,0.00011051974583739032,0.8940538763999939,0.09747139364480972,False
94,-2.424164926304537,8.181906680955067e-06,0.0009158954900853775,100.0,84.47688564476886,0.6350937565992187,0.0942175064016791,0.10643929111606934,0.09098597484476426,0.027503153418793398,9.156941664781804e-05,0.8929785490036011,0.09740955382585526,False
95,-2.423334879033706,4.926663312771245e-05,0.0008162295117097743,100.0,84.76885644768856,0.6291291526567542,0.11863375236006345,0.0994846522808075,0.09165953888612635,0.02889263750437428,9.213021386291504e-05,0.8919146060943604,0.09734782576560974,False
96,-2.402138773132773,0.0004731103345400644,0.0011503871749429142,99.95404411764706,84.23357664233576,0.6296587475564466,0.12399918892804314,0.10094699219745748,0.09361076617942136,0.029655219220063266,0.00010513637115603641,0.8908629417419434,0.09728676080703735,False
97,-2.406424887040082,0.00039817927327757225,0.00127865987665513,99.81617647058823,84.08759124087591,0.6173615823092052,0.1528562305166441,0.09852986443130408,0.09901510573485318,0.03245436246780788,0.00011554749332443702,0.8898236751556396,0.09722811728715897,False
98,-2.387963007478153,0.0008137082710391041,0.0009634915520163143,99.86213235294117,84.23357664233576,0.6449246718858802,0.10564338569255437,0.10280063353917178,0.09508978926083621,0.029102489680928344,9.57461831122226e-05,0.8887966871261597,0.0971715897321701,False
99,-2.387583045398488,0.0008468058590150416,0.0011527398053337546,99.81617647058823,85.45012165450122,0.6281365341340646,0.10751049505437121,0.10544505014139063,0.09565880105775945,0.029341208912870464,0.00010196734022910652,0.8877819776535034,0.09711380302906036,False
100,-2.424693963106941,0.00018423223966291356,0.0012471710934358485,99.95404411764706,84.37956204379562,0.6333180260270254,0.11275271326303482,0.1111940184936804,0.09098992934998344,0.028430123210829848,9.001067776219262e-05,0.8867788910865784,0.09705709666013718,False
101,-2.42719225322499,0.000148657362722267,0.0013038866660174202,99.95404411764706,85.35279805352798,0.6345353709211932,0.11311745950404335,0.09534440573085756,0.10194820428595823,0.031199251904207116,0.00011265718293383114,0.8857882022857666,0.0969979465007782,False
102,-2.4253577064065373,0.0002343091625321262,0.001197653658249799,99.86213235294117,84.96350364963503,0.6254525969341963,0.09129377739394412,0.10434908463674433,0.09735720144475207,0.028954240657827434,0.00010050284339847756,0.8848099112510681,0.09693823009729385,False
103,-2.430240378660314,0.00020164680439319562,0.0010921955108642578,100.0,83.69829683698296,0.6255750940727233,0.0756338832571226,0.10275632318328409,0.08971655478372294,0.02625519223511219,8.871922931147685e-05,0.8838434815406799,0.09687923640012741,False
104,-2.435877533519969,0.00013741145009509424,0.0008413931902717141,100.0,83.74695863746959,0.625893256330722,0.07118501733331119,0.10416056391070871,0.08744025449542438,0.025458312319482073,7.799557672971038e-05,0.8828893303871155,0.0968204215168953,False
